,id,time,prediction,location
0,0,2023-05-01 00:00:00,0.0,A
1,1,2023-05-01 01:00:00,0.0,A
2,2,2023-05-01 02:00:00,0.0,A
3,3,2023-05-01 03:00:00,64.45694998299328,A
4,4,2023-05-01 04:00:00,326.9756485273155,A
5,5,2023-05-01 05:00:00,847.4478562092627,A
6,6,2023-05-01 06:00:00,1891.4200020861813,A
7,7,2023-05-01 07:00:00,2606.3508927479024,A
8,8,2023-05-01 08:00:00,2887.077319826134,A
9,9,2023-05-01 09:00:00,2383.5103850494365,A
10,10,2023-05-01 10:00:00,2625.959921762438,A
11,11,2023-05-01 11:00:00,3074.987021834221,A
12,12,2023-05-01 12:00:00,2297.2667165839352,A
13,13,2023-05-01 13:00:00,2397.973337720386,A
14,14,2023-05-01 14:00:00,2156.141929129044,A
15,15,2023-05-01 15:00:00,1538.5007147903557,A
16,16,2023-05-01 16:00:00,1222.1757434104702,A
17,17,2023-05-01 17:00:00,602.1127880197341,A
18,18,2023-05-01 18:00:00,241.9104358040883,A
19,19,2023-05-01 19:00:00,17.9673568110627,A
20,20,2023-05-01 20:00:00,0.0,A
21,21,2023-05-01 21:00:00,0.0,A
22,22,2023-05-01 22:00:00,0.0,A
23,23,2023-05-01 23:00:00,0.0,A
24,24,2023-05-06 00:00:00,0.0,A
25,25,2023-05-06 01:00:00,0.0,A
26,26,2023-05-06 02:00:00,1.2377058022834797,A
27,27,2023-05-06 03:00:00,152.89930127320946,A
28,28,2023-05-06 04:00:00,669.8618077969612,A
29,29,2023-05-06 05:00:00,1328.0548736332516,A
30,30,2023-05-06 06:00:00,1813.120795556651,A
31,31,2023-05-06 07:00:00,2304.218301849224,A
32,32,2023-05-06 08:00:00,3395.7140785311763,A
33,33,2023-05-06 09:00:00,3690.964652636329,A
34,34,2023-05-06 10:00:00,3961.644632876165,A
35,35,2023-05-06 11:00:00,3280.675271766912,A
36,36,2023-05-06 12:00:00,3073.897891889863,A
37,37,2023-05-06 13:00:00,3237.751991436834,A
38,38,2023-05-06 14:00:00,2922.947979381261,A
39,39,2023-05-06 15:00:00,2432.97698844024,A
40,40,2023-05-06 16:00:00,1648.2782465702016,A
41,41,2023-05-06 17:00:00,819.7957905186473,A
42,42,2023-05-06 18:00:00,443.091228382034,A
43,43,2023-05-06 19:00:00,82.79100831739235,A
44,44,2023-05-06 20:00:00,6.617264291521986,A
45,45,2023-05-06 21:00:00,0.0,A
46,46,2023-05-06 22:00:00,0.0,A
47,47,2023-05-06 23:00:00,0.0,A
48,48,2023-05-14 00:00:00,7.526752075428403,A
49,49,2023-05-14 01:00:00,0.0,A
50,50,2023-05-14 02:00:00,20.389719201073863,A
51,51,2023-05-14 03:00:00,266.4488718859926,A
52,52,2023-05-14 04:00:00,641.2410725831377,A
53,53,2023-05-14 05:00:00,1588.9412912585517,A
54,54,2023-05-14 06:00:00,2610.9857442732336,A
55,55,2023-05-14 07:00:00,3615.192609777127,A
56,56,2023-05-14 08:00:00,4340.005465613624,A
57,57,2023-05-14 09:00:00,4863.597532581438,A
58,58,2023-05-14 10:00:00,4978.767137573856,A
59,59,2023-05-14 11:00:00,4807.977257588432,A
60,60,2023-05-14 12:00:00,4725.855795063206,A
61,61,2023-05-14 13:00:00,4211.671216656722,A
62,62,2023-05-14 14:00:00,3181.677552646409,A
63,63,2023-05-14 15:00:00,2070.4101740448355,A
64,64,2023-05-14 16:00:00,1290.124000125602,A
65,65,2023-05-14 17:00:00,810.0536915533647,A
66,66,2023-05-14 18:00:00,430.9920764716106,A
67,67,2023-05-14 19:00:00,128.02499698217397,A
68,68,2023-05-14 20:00:00,0.0,A
69,69,2023-05-14 21:00:00,0.0,A
70,70,2023-05-14 22:00:00,0.5811643553123962,A
71,71,2023-05-14 23:00:00,0.0340947645954154,A
72,72,2023-05-18 00:00:00,13.905754280277035,A
73,73,2023-05-18 01:00:00,0.0,A
74,74,2023-05-18 02:00:00,12.043605149230268,A
75,75,2023-05-18 03:00:00,138.34853422497875,A
76,76,2023-05-18 04:00:00,430.9820636415031,A
77,77,2023-05-18 05:00:00,1118.232469260941,A
78,78,2023-05-18 06:00:00,2270.4098866114177,A
79,79,2023-05-18 07:00:00,3814.725595974311,A
80,80,2023-05-18 08:00:00,3545.035281167455,A
81,81,2023-05-18 09:00:00,3252.0617489567044,A
82,82,2023-05-18 10:00:00,3144.975344434992,A
83,83,2023-05-18 11:00:00,3461.9092170425806,A
84,84,2023-05-18 12:00:00,3001.6934098085444,A
85,85,2023-05-18 13:00:00,2598.063772176028,A
86,86,2023-05-18 14:00:00,2919.0113715002426,A
87,87,2023-05-18 15:00:00,2597.027567143785,A
88,88,2023-05-18 16:00:00,1955.8061493872576,A
89,89,2023-05-18 17:00:00,799.5432018234347,A
90,90,2023-05-18 18:00:00,228.06564169345828,A
91,91,2023-05-18 19:00:00,132.87002148758182,A
92,92,2023-05-18 20:00:00,0.0,A
93,93,2023-05-18 21:00:00,0.0,A
94,94,2023-05-18 22:00:00,0.0,A
95,95,2023-05-18 23:00:00,0.0,A
96,96,2023-05-20 00:00:00,0.0,A
97,97,2023-05-20 01:00:00,0.0,A
98,98,2023-05-20 02:00:00,42.84494812407196,A
99,99,2023-05-20 03:00:00,242.1124624767243,A
100,100,2023-05-20 04:00:00,703.9888881750818,A
101,101,2023-05-20 05:00:00,1437.1101728415665,A
102,102,2023-05-20 06:00:00,2632.207772749594,A
103,103,2023-05-20 07:00:00,3355.9866090800665,A
104,104,2023-05-20 08:00:00,4385.133165773248,A
105,105,2023-05-20 09:00:00,4276.988249675017,A
106,106,2023-05-20 10:00:00,5079.670141913743,A
107,107,2023-05-20 11:00:00,4507.66263998585,A
108,108,2023-05-20 12:00:00,4503.088790987311,A
109,109,2023-05-20 13:00:00,4071.008924334536,A
110,110,2023-05-20 14:00:00,3459.052303671354,A
111,111,2023-05-20 15:00:00,2991.8925854276126,A
112,112,2023-05-20 16:00:00,1984.7589154204643,A
113,113,2023-05-20 17:00:00,1014.9335853452436,A
114,114,2023-05-20 18:00:00,466.5822989343982,A
115,115,2023-05-20 19:00:00,164.51252354543752,A
116,116,2023-05-20 20:00:00,14.268979222772378,A
117,117,2023-05-20 21:00:00,0.0,A
118,118,2023-05-20 22:00:00,0.0,A
119,119,2023-05-20 23:00:00,0.0,A
120,120,2023-05-21 00:00:00,0.0,A
121,121,2023-05-21 01:00:00,0.8992097440367428,A
122,122,2023-05-21 02:00:00,69.15891212836989,A
123,123,2023-05-21 03:00:00,248.22975007053492,A
124,124,2023-05-21 04:00:00,725.9477125465224,A
125,125,2023-05-21 05:00:00,1683.3915180836923,A
126,126,2023-05-21 06:00:00,2553.3799286771896,A
127,127,2023-05-21 07:00:00,3687.238851829767,A
128,128,2023-05-21 08:00:00,4050.479800322264,A
129,129,2023-05-21 09:00:00,3731.3059561457007,A
130,130,2023-05-21 10:00:00,3307.5098864404777,A
131,131,2023-05-21 11:00:00,3154.9475462734345,A
132,132,2023-05-21 12:00:00,2941.971590087908,A
133,133,2023-05-21 13:00:00,3710.5601230777984,A
134,134,2023-05-21 14:00:00,3340.6067717293536,A
135,135,2023-05-21 15:00:00,2338.144074970665,A
136,136,2023-05-21 16:00:00,1832.02772028616,A
137,137,2023-05-21 17:00:00,887.5342453355503,A
138,138,2023-05-21 18:00:00,491.4284307531789,A
139,139,2023-05-21 19:00:00,187.50521614732267,A
140,140,2023-05-21 20:00:00,22.06286744027164,A
141,141,2023-05-21 21:00:00,0.0,A
142,142,2023-05-21 22:00:00,0.2424383149434357,A
143,143,2023-05-21 23:00:00,0.6597292143644848,A
144,144,2023-05-22 00:00:00,0.0,A
145,145,2023-05-22 01:00:00,1.1123001079215622,A
146,146,2023-05-22 02:00:00,64.79914751624987,A
147,147,2023-05-22 03:00:00,255.6141305031961,A
148,148,2023-05-22 04:00:00,660.6002221252772,A
149,149,2023-05-22 05:00:00,1802.210677712614,A
150,150,2023-05-22 06:00:00,2593.6382990908355,A
151,151,2023-05-22 07:00:00,3680.199146378804,A
152,152,2023-05-22 08:00:00,4064.101962770634,A
153,153,2023-05-22 09:00:00,4516.700470118428,A
154,154,2023-05-22 10:00:00,3853.269802928357,A
155,155,2023-05-22 11:00:00,3972.8233528389633,A
156,156,2023-05-22 12:00:00,3722.279436721431,A
157,157,2023-05-22 13:00:00,3430.332933311884,A
158,158,2023-05-22 14:00:00,3130.8661730920403,A
159,159,2023-05-22 15:00:00,2266.0658614669564,A
160,160,2023-05-22 16:00:00,1722.981445236038,A
161,161,2023-05-22 17:00:00,961.6665622375314,A
162,162,2023-05-22 18:00:00,440.1562766614453,A
163,163,2023-05-22 19:00:00,123.42758804933686,A
164,164,2023-05-22 20:00:00,13.837102999319953,A
165,165,2023-05-22 21:00:00,0.0,A
166,166,2023-05-22 22:00:00,0.0,A
