,id,time,prediction,location
0,0,2023-05-01 00:00:00,0.0,A
1,1,2023-05-01 01:00:00,0.0,A
2,2,2023-05-01 02:00:00,0.0,A
3,3,2023-05-01 03:00:00,31.44543565079004,A
4,4,2023-05-01 04:00:00,368.8414791411656,A
5,5,2023-05-01 05:00:00,982.59209214166,A
6,6,2023-05-01 06:00:00,1656.3002186008634,A
7,7,2023-05-01 07:00:00,2688.261293626377,A
8,8,2023-05-01 08:00:00,3002.995372215022,A
9,9,2023-05-01 09:00:00,2755.162232642684,A
10,10,2023-05-01 10:00:00,2343.641665102595,A
11,11,2023-05-01 11:00:00,2930.7968303700272,A
12,12,2023-05-01 12:00:00,2746.0060481291453,A
13,13,2023-05-01 13:00:00,2207.3219001956154,A
14,14,2023-05-01 14:00:00,2102.9164446625005,A
15,15,2023-05-01 15:00:00,1545.6356639228245,A
16,16,2023-05-01 16:00:00,1161.4759023479771,A
17,17,2023-05-01 17:00:00,653.7090760050012,A
18,18,2023-05-01 18:00:00,272.6301427480548,A
19,19,2023-05-01 19:00:00,27.802205788432687,A
20,20,2023-05-01 20:00:00,0.5102952646464904,A
21,21,2023-05-01 21:00:00,0.0,A
22,22,2023-05-01 22:00:00,0.0,A
23,23,2023-05-01 23:00:00,0.0,A
24,24,2023-05-06 00:00:00,0.0,A
25,25,2023-05-06 01:00:00,0.0,A
26,26,2023-05-06 02:00:00,0.5194059778788918,A
27,27,2023-05-06 03:00:00,80.99144002969923,A
28,28,2023-05-06 04:00:00,600.2473509310342,A
29,29,2023-05-06 05:00:00,1502.3686453761284,A
30,30,2023-05-06 06:00:00,2114.349691103997,A
31,31,2023-05-06 07:00:00,2246.056319972659,A
32,32,2023-05-06 08:00:00,3656.501521862584,A
33,33,2023-05-06 09:00:00,4082.99001630929,A
34,34,2023-05-06 10:00:00,4281.518866241067,A
35,35,2023-05-06 11:00:00,3605.19575666512,A
36,36,2023-05-06 12:00:00,3713.486913649914,A
37,37,2023-05-06 13:00:00,3441.2824042643765,A
38,38,2023-05-06 14:00:00,2919.734825383645,A
39,39,2023-05-06 15:00:00,2681.390665231145,A
40,40,2023-05-06 16:00:00,1685.2211085054837,A
41,41,2023-05-06 17:00:00,887.987240986689,A
42,42,2023-05-06 18:00:00,352.1699344501552,A
43,43,2023-05-06 19:00:00,90.01648463521695,A
44,44,2023-05-06 20:00:00,0.0,A
45,45,2023-05-06 21:00:00,0.0,A
46,46,2023-05-06 22:00:00,0.0,A
47,47,2023-05-06 23:00:00,20.410207101443834,A
48,48,2023-05-14 00:00:00,4.30204335774925,A
49,49,2023-05-14 01:00:00,0.5172021872676005,A
50,50,2023-05-14 02:00:00,22.953427910908573,A
51,51,2023-05-14 03:00:00,292.8380250757588,A
52,52,2023-05-14 04:00:00,782.1102184680896,A
53,53,2023-05-14 05:00:00,1468.1486327531247,A
54,54,2023-05-14 06:00:00,2473.693802962704,A
55,55,2023-05-14 07:00:00,3589.8038228970263,A
56,56,2023-05-14 08:00:00,4300.047910895765,A
57,57,2023-05-14 09:00:00,4539.742306591292,A
58,58,2023-05-14 10:00:00,4728.0474651888935,A
59,59,2023-05-14 11:00:00,4480.64744760226,A
60,60,2023-05-14 12:00:00,4140.238573259158,A
61,61,2023-05-14 13:00:00,4092.8760281502255,A
62,62,2023-05-14 14:00:00,3037.26246049702,A
63,63,2023-05-14 15:00:00,2296.544497741681,A
64,64,2023-05-14 16:00:00,1121.230815187303,A
65,65,2023-05-14 17:00:00,744.4946274627881,A
66,66,2023-05-14 18:00:00,427.5108216754574,A
67,67,2023-05-14 19:00:00,122.60471799744248,A
68,68,2023-05-14 20:00:00,8.213160731923447,A
69,69,2023-05-14 21:00:00,3.9609913090207423,A
70,70,2023-05-14 22:00:00,2.355569999259977,A
71,71,2023-05-14 23:00:00,3.583024551135683,A
72,72,2023-05-18 00:00:00,0.0,A
73,73,2023-05-18 01:00:00,0.0,A
74,74,2023-05-18 02:00:00,6.954209624570544,A
75,75,2023-05-18 03:00:00,121.02057604996058,A
76,76,2023-05-18 04:00:00,332.9763040749785,A
77,77,2023-05-18 05:00:00,905.6129411515252,A
78,78,2023-05-18 06:00:00,2517.224919664882,A
79,79,2023-05-18 07:00:00,3304.9233599823538,A
80,80,2023-05-18 08:00:00,3450.4205918448174,A
81,81,2023-05-18 09:00:00,3357.5344499615467,A
82,82,2023-05-18 10:00:00,3164.4024450405614,A
83,83,2023-05-18 11:00:00,3568.403595632679,A
84,84,2023-05-18 12:00:00,3359.847432762172,A
85,85,2023-05-18 13:00:00,2983.8900293786623,A
86,86,2023-05-18 14:00:00,2697.410121457561,A
87,87,2023-05-18 15:00:00,2713.429263755136,A
88,88,2023-05-18 16:00:00,2035.8213455655143,A
89,89,2023-05-18 17:00:00,949.0487388698688,A
90,90,2023-05-18 18:00:00,312.7638928595356,A
91,91,2023-05-18 19:00:00,106.6640285126348,A
92,92,2023-05-18 20:00:00,0.0,A
93,93,2023-05-18 21:00:00,0.0,A
94,94,2023-05-18 22:00:00,0.0,A
95,95,2023-05-18 23:00:00,0.0,A
96,96,2023-05-20 00:00:00,0.0,A
97,97,2023-05-20 01:00:00,0.0,A
98,98,2023-05-20 02:00:00,18.97343970943305,A
99,99,2023-05-20 03:00:00,253.94892717083215,A
100,100,2023-05-20 04:00:00,587.2517120492028,A
101,101,2023-05-20 05:00:00,978.1481406162786,A
102,102,2023-05-20 06:00:00,2521.922645463543,A
103,103,2023-05-20 07:00:00,3212.1640303452527,A
104,104,2023-05-20 08:00:00,4367.419747271326,A
105,105,2023-05-20 09:00:00,4203.698028503371,A
106,106,2023-05-20 10:00:00,4261.759473576881,A
107,107,2023-05-20 11:00:00,4521.048310546878,A
108,108,2023-05-20 12:00:00,4490.734887044766,A
109,109,2023-05-20 13:00:00,4199.7246125928405,A
110,110,2023-05-20 14:00:00,3410.3219339350367,A
111,111,2023-05-20 15:00:00,2935.020644600314,A
112,112,2023-05-20 16:00:00,2230.1055077711194,A
113,113,2023-05-20 17:00:00,1132.7576684959,A
114,114,2023-05-20 18:00:00,474.4714046704051,A
115,115,2023-05-20 19:00:00,167.95426757843728,A
116,116,2023-05-20 20:00:00,19.95576789358675,A
117,117,2023-05-20 21:00:00,0.0,A
118,118,2023-05-20 22:00:00,0.0,A
119,119,2023-05-20 23:00:00,0.1351192739212352,A
120,120,2023-05-21 00:00:00,0.0,A
121,121,2023-05-21 01:00:00,0.0,A
122,122,2023-05-21 02:00:00,39.42154625957063,A
123,123,2023-05-21 03:00:00,261.8652163945863,A
124,124,2023-05-21 04:00:00,582.2716714041428,A
125,125,2023-05-21 05:00:00,1704.4454212207431,A
126,126,2023-05-21 06:00:00,2494.022299796625,A
127,127,2023-05-21 07:00:00,3687.055108344165,A
128,128,2023-05-21 08:00:00,4390.225995358121,A
129,129,2023-05-21 09:00:00,4021.8299562423326,A
130,130,2023-05-21 10:00:00,3771.861629054066,A
131,131,2023-05-21 11:00:00,2793.3260180197917,A
132,132,2023-05-21 12:00:00,2465.3536447178285,A
133,133,2023-05-21 13:00:00,2962.4031795331416,A
134,134,2023-05-21 14:00:00,3101.3437054051765,A
135,135,2023-05-21 15:00:00,2636.113438172836,A
136,136,2023-05-21 16:00:00,1752.1192469089565,A
137,137,2023-05-21 17:00:00,849.9720445256821,A
138,138,2023-05-21 18:00:00,470.7928837553704,A
139,139,2023-05-21 19:00:00,177.60484851608967,A
140,140,2023-05-21 20:00:00,21.65213153097492,A
141,141,2023-05-21 21:00:00,0.0,A
142,142,2023-05-21 22:00:00,0.0,A
143,143,2023-05-21 23:00:00,0.0,A
144,144,2023-05-22 00:00:00,0.0,A
145,145,2023-05-22 01:00:00,0.0,A
146,146,2023-05-22 02:00:00,49.618506377346094,A
147,147,2023-05-22 03:00:00,282.8434765843038,A
148,148,2023-05-22 04:00:00,660.287087695221,A
149,149,2023-05-22 05:00:00,1740.9325777139818,A
150,150,2023-05-22 06:00:00,2729.824625857589,A
151,151,2023-05-22 07:00:00,3614.392361817083,A
152,152,2023-05-22 08:00:00,4453.820413888108,A
153,153,2023-05-22 09:00:00,4171.289608877894,A
154,154,2023-05-22 10:00:00,3627.8202702266167,A
155,155,2023-05-22 11:00:00,3786.042779973807,A
156,156,2023-05-22 12:00:00,3691.982983614661,A
157,157,2023-05-22 13:00:00,3320.6711356372725,A
158,158,2023-05-22 14:00:00,2948.8184530593603,A
159,159,2023-05-22 15:00:00,2659.8798201793597,A
160,160,2023-05-22 16:00:00,1766.317598986045,A
161,161,2023-05-22 17:00:00,903.6970194682848,A
162,162,2023-05-22 18:00:00,463.9811769421488,A
163,163,2023-05-22 19:00:00,160.9702849018761,A
164,164,2023-05-22 20:00:00,16.821207816513162,A
165,165,2023-05-22 21:00:00,0.0,A
166,166,2023-05-22 22:00:00,0.1038629130034463,A
