,id,time,prediction,location
0,0,2023-05-01 00:00:00,0.4225063495003797,B
1,1,2023-05-01 01:00:00,0.4499344134252612,B
2,2,2023-05-01 02:00:00,0.0556566485530655,B
3,3,2023-05-01 03:00:00,8.813928029445464,B
4,4,2023-05-01 04:00:00,60.74934227766325,B
5,5,2023-05-01 05:00:00,157.30201557204376,B
6,6,2023-05-01 06:00:00,302.16788135882354,B
7,7,2023-05-01 07:00:00,386.44962549689984,B
8,8,2023-05-01 08:00:00,519.4405101552363,B
9,9,2023-05-01 09:00:00,536.0350217149158,B
10,10,2023-05-01 10:00:00,482.4357633781219,B
11,11,2023-05-01 11:00:00,478.001370162375,B
12,12,2023-05-01 12:00:00,452.4078516052685,B
13,13,2023-05-01 13:00:00,456.0652142811505,B
14,14,2023-05-01 14:00:00,426.865238157598,B
15,15,2023-05-01 15:00:00,295.16369980626945,B
16,16,2023-05-01 16:00:00,186.22139457032856,B
17,17,2023-05-01 17:00:00,90.991309282149,B
18,18,2023-05-01 18:00:00,45.04764178274892,B
19,19,2023-05-01 19:00:00,3.5170662045607006,B
20,20,2023-05-01 20:00:00,1.4857026011648082,B
21,21,2023-05-01 21:00:00,2.076850528009757,B
22,22,2023-05-01 22:00:00,5.366382970450741,B
23,23,2023-05-01 23:00:00,6.234540648080047,B
24,24,2023-05-06 00:00:00,0.5622067123933612,B
25,25,2023-05-06 01:00:00,1.1977789403492691,B
26,26,2023-05-06 02:00:00,4.1640986046575055,B
27,27,2023-05-06 03:00:00,22.369715823903707,B
28,28,2023-05-06 04:00:00,124.29771145828056,B
29,29,2023-05-06 05:00:00,214.2016828739528,B
30,30,2023-05-06 06:00:00,223.32293360527552,B
31,31,2023-05-06 07:00:00,415.105976646308,B
32,32,2023-05-06 08:00:00,589.7316571374627,B
33,33,2023-05-06 09:00:00,636.2496961131275,B
34,34,2023-05-06 10:00:00,628.1458616420244,B
35,35,2023-05-06 11:00:00,646.3929555949488,B
36,36,2023-05-06 12:00:00,637.5122892697316,B
37,37,2023-05-06 13:00:00,590.7896965872371,B
38,38,2023-05-06 14:00:00,543.841773591496,B
39,39,2023-05-06 15:00:00,397.45565550451454,B
40,40,2023-05-06 16:00:00,270.24493399337484,B
41,41,2023-05-06 17:00:00,122.00671264310324,B
42,42,2023-05-06 18:00:00,54.38615941427035,B
43,43,2023-05-06 19:00:00,10.924126563385142,B
44,44,2023-05-06 20:00:00,3.070320381067914,B
45,45,2023-05-06 21:00:00,2.30898901631071,B
46,46,2023-05-06 22:00:00,0.2267108243207961,B
47,47,2023-05-06 23:00:00,0.8001337005545052,B
48,48,2023-05-14 00:00:00,0.7772264826346235,B
49,49,2023-05-14 01:00:00,3.848090174588897,B
