,id,time,prediction,location
0,0,2023-05-01 00:00:00,0.1841700479238169,C
1,1,2023-05-01 01:00:00,0.5229807423561621,C
2,2,2023-05-01 02:00:00,0.8501766794896684,C
3,3,2023-05-01 03:00:00,6.502969602145018,C
4,4,2023-05-01 04:00:00,42.52416155562473,C
5,5,2023-05-01 05:00:00,96.51729568315972,C
6,6,2023-05-01 06:00:00,210.38582290875277,C
7,7,2023-05-01 07:00:00,302.0718044931722,C
8,8,2023-05-01 08:00:00,329.90389856588337,C
9,9,2023-05-01 09:00:00,370.57088072801264,C
10,10,2023-05-01 10:00:00,412.71993192416335,C
11,11,2023-05-01 11:00:00,381.530994567627,C
12,12,2023-05-01 12:00:00,217.9474047739633,C
13,13,2023-05-01 13:00:00,261.9503587019221,C
14,14,2023-05-01 14:00:00,308.84300747279394,C
15,15,2023-05-01 15:00:00,278.75112325891826,C
16,16,2023-05-01 16:00:00,174.24267744305808,C
17,17,2023-05-01 17:00:00,129.2938585587118,C
18,18,2023-05-01 18:00:00,43.947426017423474,C
19,19,2023-05-01 19:00:00,4.358969099555278,C
20,20,2023-05-01 20:00:00,0.799099202376665,C
21,21,2023-05-01 21:00:00,0.7279549627457791,C
22,22,2023-05-01 22:00:00,1.0208314121482047,C
23,23,2023-05-01 23:00:00,2.345375293936071,C
24,24,2023-05-06 00:00:00,0.0,C
25,25,2023-05-06 01:00:00,0.0,C
26,26,2023-05-06 02:00:00,0.0,C
27,27,2023-05-06 03:00:00,14.112265819475605,C
28,28,2023-05-06 04:00:00,67.13910925766336,C
29,29,2023-05-06 05:00:00,133.33655617826926,C
30,30,2023-05-06 06:00:00,254.3447938753462,C
31,31,2023-05-06 07:00:00,335.3742938292939,C
32,32,2023-05-06 08:00:00,455.41675578993375,C
33,33,2023-05-06 09:00:00,548.2875456468172,C
34,34,2023-05-06 10:00:00,607.3083917814445,C
35,35,2023-05-06 11:00:00,662.9463604561444,C
36,36,2023-05-06 12:00:00,616.3642109982928,C
37,37,2023-05-06 13:00:00,567.4554563005005,C
38,38,2023-05-06 14:00:00,535.1807159814285,C
39,39,2023-05-06 15:00:00,395.2941733266732,C
40,40,2023-05-06 16:00:00,305.54589047569215,C
41,41,2023-05-06 17:00:00,169.99200127094934,C
42,42,2023-05-06 18:00:00,58.55853226113966,C
43,43,2023-05-06 19:00:00,10.969019337586683,C
44,44,2023-05-06 20:00:00,5.569467288601272,C
45,45,2023-05-06 21:00:00,0.5598141695437215,C
46,46,2023-05-06 22:00:00,0.0,C
47,47,2023-05-06 23:00:00,0.0,C
48,48,2023-05-14 00:00:00,0.0,C
49,49,2023-05-14 01:00:00,0.0,C
50,50,2023-05-14 02:00:00,0.0,C
51,51,2023-05-14 03:00:00,26.64560994591508,C
52,52,2023-05-14 04:00:00,88.30652153114526,C
53,53,2023-05-14 05:00:00,193.5102782851688,C
54,54,2023-05-14 06:00:00,358.49785426003626,C
55,55,2023-05-14 07:00:00,496.9283049718459,C
56,56,2023-05-14 08:00:00,627.941244095822,C
57,57,2023-05-14 09:00:00,774.8485644871229,C
58,58,2023-05-14 10:00:00,781.0882564659433,C
59,59,2023-05-14 11:00:00,749.5945070253736,C
60,60,2023-05-14 12:00:00,726.666150648422,C
61,61,2023-05-14 13:00:00,686.2676838852799,C
62,62,2023-05-14 14:00:00,509.7661416049261,C
63,63,2023-05-14 15:00:00,329.5768746178494,C
64,64,2023-05-14 16:00:00,223.31526090362817,C
65,65,2023-05-14 17:00:00,130.7597944209774,C
66,66,2023-05-14 18:00:00,69.79519565406913,C
67,67,2023-05-14 19:00:00,18.20585896405551,C
68,68,2023-05-14 20:00:00,0.0,C
69,69,2023-05-14 21:00:00,0.0,C
70,70,2023-05-14 22:00:00,0.0,C
71,71,2023-05-14 23:00:00,0.0,C
72,72,2023-05-18 00:00:00,0.0897544729026679,C
73,73,2023-05-18 01:00:00,0.0,C
74,74,2023-05-18 02:00:00,2.9654519945212146,C
75,75,2023-05-18 03:00:00,23.36652406523861,C
76,76,2023-05-18 04:00:00,80.85054664963508,C
77,77,2023-05-18 05:00:00,160.71484607519406,C
78,78,2023-05-18 06:00:00,346.99764464018165,C
79,79,2023-05-18 07:00:00,520.9083420068575,C
80,80,2023-05-18 08:00:00,549.5571811145097,C
81,81,2023-05-18 09:00:00,548.3232671580212,C
82,82,2023-05-18 10:00:00,607.9440663547772,C
83,83,2023-05-18 11:00:00,621.5125052761314,C
84,84,2023-05-18 12:00:00,559.0345454963837,C
85,85,2023-05-18 13:00:00,502.2159217529787,C
86,86,2023-05-18 14:00:00,471.38970180950025,C
87,87,2023-05-18 15:00:00,427.5042906169118,C
88,88,2023-05-18 16:00:00,295.3923243281449,C
89,89,2023-05-18 17:00:00,133.5004420996416,C
90,90,2023-05-18 18:00:00,52.43273640663987,C
91,91,2023-05-18 19:00:00,19.85018029014397,C
92,92,2023-05-18 20:00:00,0.0,C
93,93,2023-05-18 21:00:00,0.0,C
94,94,2023-05-18 22:00:00,0.0,C
95,95,2023-05-18 23:00:00,0.0,C
96,96,2023-05-20 00:00:00,0.0,C
97,97,2023-05-20 01:00:00,0.0,C
98,98,2023-05-20 02:00:00,6.623940033889906,C
99,99,2023-05-20 03:00:00,31.812316134559623,C
100,100,2023-05-20 04:00:00,87.20305903733441,C
101,101,2023-05-20 05:00:00,164.48986515767282,C
102,102,2023-05-20 06:00:00,344.1866505000921,C
103,103,2023-05-20 07:00:00,507.5423147441179,C
104,104,2023-05-20 08:00:00,647.5708934669583,C
105,105,2023-05-20 09:00:00,725.1800352417797,C
106,106,2023-05-20 10:00:00,723.0146418052112,C
107,107,2023-05-20 11:00:00,806.9293958399642,C
108,108,2023-05-20 12:00:00,792.6581022257024,C
109,109,2023-05-20 13:00:00,718.777037239858,C
110,110,2023-05-20 14:00:00,582.1195388720768,C
111,111,2023-05-20 15:00:00,461.2704899222216,C
112,112,2023-05-20 16:00:00,303.4941743877007,C
113,113,2023-05-20 17:00:00,171.82993499164002,C
114,114,2023-05-20 18:00:00,66.0964071890201,C
115,115,2023-05-20 19:00:00,26.890498532019414,C
116,116,2023-05-20 20:00:00,4.181601621215288,C
117,117,2023-05-20 21:00:00,0.0,C
118,118,2023-05-20 22:00:00,0.0,C
119,119,2023-05-20 23:00:00,0.2242435166032738,C
120,120,2023-05-21 00:00:00,0.0,C
121,121,2023-05-21 01:00:00,0.0,C
122,122,2023-05-21 02:00:00,8.226609317355402,C
123,123,2023-05-21 03:00:00,36.5749753754508,C
124,124,2023-05-21 04:00:00,102.47981368656664,C
125,125,2023-05-21 05:00:00,222.34238599042936,C
126,126,2023-05-21 06:00:00,368.31023078614527,C
127,127,2023-05-21 07:00:00,475.69957814029925,C
128,128,2023-05-21 08:00:00,629.6119483891281,C
129,129,2023-05-21 09:00:00,661.0910224599234,C
130,130,2023-05-21 10:00:00,610.7163703567861,C
131,131,2023-05-21 11:00:00,624.7184036776592,C
132,132,2023-05-21 12:00:00,614.4689313810162,C
133,133,2023-05-21 13:00:00,666.1857850802755,C
134,134,2023-05-21 14:00:00,547.5437431259272,C
135,135,2023-05-21 15:00:00,449.8809961947825,C
136,136,2023-05-21 16:00:00,290.1928680275229,C
137,137,2023-05-21 17:00:00,141.8961755430685,C
138,138,2023-05-21 18:00:00,78.54444064887682,C
139,139,2023-05-21 19:00:00,25.668048893192857,C
140,140,2023-05-21 20:00:00,3.4209314714559422,C
141,141,2023-05-21 21:00:00,0.0,C
142,142,2023-05-21 22:00:00,0.0,C
143,143,2023-05-21 23:00:00,0.0,C
144,144,2023-05-22 00:00:00,0.0,C
145,145,2023-05-22 01:00:00,0.0,C
146,146,2023-05-22 02:00:00,10.077344888340358,C
147,147,2023-05-22 03:00:00,36.799103095808654,C
148,148,2023-05-22 04:00:00,100.9050851900762,C
149,149,2023-05-22 05:00:00,222.40315439319377,C
150,150,2023-05-22 06:00:00,403.97528262286335,C
151,151,2023-05-22 07:00:00,582.7982178325633,C
152,152,2023-05-22 08:00:00,682.6626671548352,C
153,153,2023-05-22 09:00:00,760.6503395703902,C
154,154,2023-05-22 10:00:00,736.3628563516183,C
155,155,2023-05-22 11:00:00,744.661060362887,C
156,156,2023-05-22 12:00:00,712.3952299405029,C
157,157,2023-05-22 13:00:00,632.7239176890652,C
158,158,2023-05-22 14:00:00,519.5276970569215,C
159,159,2023-05-22 15:00:00,427.77552993740215,C
160,160,2023-05-22 16:00:00,305.17766155428313,C
161,161,2023-05-22 17:00:00,166.41960600418662,C
162,162,2023-05-22 18:00:00,83.48091626667403,C
163,163,2023-05-22 19:00:00,35.794186422851936,C
164,164,2023-05-22 20:00:00,7.247043276191073,C
165,165,2023-05-22 21:00:00,0.0125978917655421,C
166,166,2023-05-22 22:00:00,0.0466279739147892,C
167,167,2023-05-22 23:00:00,0.0,C
168,168,2023-05-23 00:00:00,0.0,C
169,169,2023-05-23 01:00:00,0.0,C
170,170,2023-05-23 02:00:00,1.547873162876343,C
171,171,2023-05-23 03:00:00,11.326979520143643,C
172,172,2023-05-23 04:00:00,22.588166892236625,C
173,173,2023-05-23 05:00:00,40.2627528950871,C
174,174,2023-05-23 06:00:00,64.5984115939832,C
175,175,2023-05-23 07:00:00,76.23059427874664,C
176,176,2023-05-23 08:00:00,117.081168847689,C
177,177,2023-05-23 09:00:00,135.66039726454113,C
178,178,2023-05-23 10:00:00,197.2110441868062,C
179,179,2023-05-23 11:00:00,265.7796782501659,C
180,180,2023-05-23 12:00:00,402.9915548450202,C
181,181,2023-05-23 13:00:00,466.0091928872826,C
182,182,2023-05-23 14:00:00,318.86427942231165,C
183,183,2023-05-23 15:00:00,322.06145651212734,C
184,184,2023-05-23 16:00:00,240.57369170083052,C
185,185,2023-05-23 17:00:00,126.14576918614983,C
186,186,2023-05-23 18:00:00,65.12308838529783,C
187,187,2023-05-23 19:00:00,24.45388719739134,C
188,188,2023-05-23 20:00:00,3.814743903676499,C
189,189,2023-05-23 21:00:00,0.0592241050049219,C
190,190,2023-05-23 22:00:00,0.058514504289195,C
191,191,2023-05-23 23:00:00,0.0810059907628132,C
192,192,2023-05-25 00:00:00,0.5284243020506958,C
193,193,2023-05-25 01:00:00,0.570541110716652,C
194,194,2023-05-25 02:00:00,7.856028164840417,C
195,195,2023-05-25 03:00:00,34.54684788138136,C
196,196,2023-05-25 04:00:00,54.15394899324844,C
197,197,2023-05-25 05:00:00,123.09987585159234,C
198,198,2023-05-25 06:00:00,223.9870062543081,C
199,199,2023-05-25 07:00:00,338.39068800247526,C
200,200,2023-05-25 08:00:00,444.04038795428727,C
201,201,2023-05-25 09:00:00,474.9579596558103,C
202,202,2023-05-25 10:00:00,414.1740888444048,C
203,203,2023-05-25 11:00:00,488.438974674802,C
204,204,2023-05-25 12:00:00,546.5338058739661,C
205,205,2023-05-25 13:00:00,537.1000195415633,C
206,206,2023-05-25 14:00:00,344.4853604722288,C
207,207,2023-05-25 15:00:00,248.00856314714304,C
208,208,2023-05-25 16:00:00,116.42062279660576,C
209,209,2023-05-25 17:00:00,64.88879496210932,C
210,210,2023-05-25 18:00:00,42.87107663293048,C
211,211,2023-05-25 19:00:00,14.449990701799484,C
212,212,2023-05-25 20:00:00,3.264229505151361,C
213,213,2023-05-25 21:00:00,0.0,C
214,214,2023-05-25 22:00:00,0.291631933771779,C
215,215,2023-05-25 23:00:00,0.0,C
216,216,2023-05-27 00:00:00,0.1849954777311649,C
217,217,2023-05-27 01:00:00,0.1740463423346464,C
218,218,2023-05-27 02:00:00,2.4708141070134837,C
219,219,2023-05-27 03:00:00,18.38323430691824,C
220,220,2023-05-27 04:00:00,35.14986128579986,C
221,221,2023-05-27 05:00:00,54.52927145861066,C
222,222,2023-05-27 06:00:00,134.16041567219048,C
223,223,2023-05-27 07:00:00,227.48206262414095,C
224,224,2023-05-27 08:00:00,332.0817079480058,C
225,225,2023-05-27 09:00:00,341.5154665585042,C
226,226,2023-05-27 10:00:00,362.9948908911912,C
227,227,2023-05-27 11:00:00,320.5705642125595,C
228,228,2023-05-27 12:00:00,313.0613727666979,C
229,229,2023-05-27 13:00:00,243.55140082277777,C
230,230,2023-05-27 14:00:00,222.94162841931825,C
231,231,2023-05-27 15:00:00,135.48192955388495,C
232,232,2023-05-27 16:00:00,116.7943623875366,C
233,233,2023-05-27 17:00:00,78.79058596987086,C
234,234,2023-05-27 18:00:00,44.79576438413663,C
235,235,2023-05-27 19:00:00,16.481669109452127,C
236,236,2023-05-27 20:00:00,5.69856037011728,C
237,237,2023-05-27 21:00:00,0.0,C
238,238,2023-05-27 22:00:00,0.0126072187651443,C
239,239,2023-05-27 23:00:00,0.2880211445890943,C
240,240,2023-05-28 00:00:00,0.3421553640504909,C
241,241,2023-05-28 01:00:00,0.4214347258474923,C
242,242,2023-05-28 02:00:00,2.877667962515935,C
243,243,2023-05-28 03:00:00,22.68319013039124,C
244,244,2023-05-28 04:00:00,54.13184063876315,C
245,245,2023-05-28 05:00:00,106.63150437657086,C
246,246,2023-05-28 06:00:00,229.10154673386236,C
247,247,2023-05-28 07:00:00,349.3237778556718,C
248,248,2023-05-28 08:00:00,303.6507232694913,C
249,249,2023-05-28 09:00:00,224.10342551583364,C
250,250,2023-05-28 10:00:00,222.7217923060755,C
251,251,2023-05-28 11:00:00,292.44271440338764,C
252,252,2023-05-28 12:00:00,371.15538840573697,C
253,253,2023-05-28 13:00:00,313.1178213907099,C
254,254,2023-05-28 14:00:00,311.1613586994554,C
255,255,2023-05-28 15:00:00,293.6535568263255,C
256,256,2023-05-28 16:00:00,231.19478545781132,C
257,257,2023-05-28 17:00:00,192.396586087136,C
258,258,2023-05-28 18:00:00,99.8142449105847,C
259,259,2023-05-28 19:00:00,39.732452250950814,C
260,260,2023-05-28 20:00:00,9.730797076844569,C
261,261,2023-05-28 21:00:00,0.5711620452278057,C
262,262,2023-05-28 22:00:00,0.1305028224198069,C
263,263,2023-05-28 23:00:00,0.0,C
264,264,2023-05-30 00:00:00,0.0,C
265,265,2023-05-30 01:00:00,0.4356613766099034,C
266,266,2023-05-30 02:00:00,11.729169924806914,C
267,267,2023-05-30 03:00:00,34.315196466002725,C
268,268,2023-05-30 04:00:00,77.12359299977105,C
269,269,2023-05-30 05:00:00,132.88378299453774,C
270,270,2023-05-30 06:00:00,185.89579578598597,C
271,271,2023-05-30 07:00:00,261.4652612105809,C
272,272,2023-05-30 08:00:00,293.63910970065854,C
273,273,2023-05-30 09:00:00,422.02572082637386,C
274,274,2023-05-30 10:00:00,388.1169047723629,C
275,275,2023-05-30 11:00:00,407.0324987347043,C
276,276,2023-05-30 12:00:00,369.90480445952846,C
277,277,2023-05-30 13:00:00,278.0082742473504,C
278,278,2023-05-30 14:00:00,214.84296431821053,C
279,279,2023-05-30 15:00:00,179.69630949902955,C
280,280,2023-05-30 16:00:00,164.98558787445603,C
281,281,2023-05-30 17:00:00,72.15454040870925,C
282,282,2023-05-30 18:00:00,44.08011824912711,C
283,283,2023-05-30 19:00:00,19.52681483558089,C
284,284,2023-05-30 20:00:00,5.157204678149238,C
285,285,2023-05-30 21:00:00,0.0,C
286,286,2023-05-30 22:00:00,0.0,C
287,287,2023-05-30 23:00:00,0.0,C
288,288,2023-06-01 00:00:00,4.3569488051971845,C
289,289,2023-06-01 01:00:00,4.303724985077067,C
290,290,2023-06-01 02:00:00,16.589585741336045,C
291,291,2023-06-01 03:00:00,38.47931616225648,C
292,292,2023-06-01 04:00:00,74.15819138926423,C
293,293,2023-06-01 05:00:00,134.33955435841068,C
294,294,2023-06-01 06:00:00,229.488628706365,C
295,295,2023-06-01 07:00:00,290.4845416935306,C
296,296,2023-06-01 08:00:00,360.8894711745773,C
297,297,2023-06-01 09:00:00,402.682893679753,C
298,298,2023-06-01 10:00:00,390.0433561451184,C
299,299,2023-06-01 11:00:00,399.1200309383718,C
300,300,2023-06-01 12:00:00,333.09188749094767,C
301,301,2023-06-01 13:00:00,303.173752113946,C
302,302,2023-06-01 14:00:00,281.3184247378879,C
303,303,2023-06-01 15:00:00,207.21633244817608,C
304,304,2023-06-01 16:00:00,178.3645937726568,C
305,305,2023-06-01 17:00:00,135.78247406524704,C
306,306,2023-06-01 18:00:00,76.55092977938554,C
307,307,2023-06-01 19:00:00,40.27733221376627,C
308,308,2023-06-01 20:00:00,13.111787744497096,C
309,309,2023-06-01 21:00:00,3.280513647298147,C
310,310,2023-06-01 22:00:00,2.989705555349796,C
311,311,2023-06-01 23:00:00,2.125066444700285,C
